Wavelength (nm),Pixel values
740.538330078125,49007.38375
741.1107788085938,49147.54375
741.6831665039062,49079.58375
742.2555541992188,49253.77375
742.8280029296875,49312.70375
743.4002685546875,49220.76375
743.9725341796875,49363.26375
744.5447998046875,49299.50375
745.116943359375,48967.61375
745.6890869140625,49157.97375
746.2611694335938,48914.04375
746.8331909179688,49005.27375
747.4052734375,48830.51375
747.9772338867188,48751.84375
748.5491333007812,48695.48375
749.1209716796875,48632.97375
749.69287109375,48600.66375
750.2647094726562,48501.19375
750.83642578125,48602.39375
751.408203125,48391.36375
751.9798583984375,48208.06375
752.5514526367188,48060.09375
753.1231079101562,48081.62375
753.6946411132812,47910.71375
754.2661743164062,47864.18375
754.8375854492188,47871.29375
755.4090576171875,47527.06375
755.9804077148438,47658.80375
756.5517578125,47654.09375
757.123046875,47634.58375
757.6943359375,47495.65375
758.2655639648438,47440.77375
758.8367919921875,47337.98375
759.4078979492188,47494.00375
759.97900390625,47417.72375
760.550048828125,47204.84375
761.1210327148438,47054.83375
761.6920166015625,46970.54375
762.2630004882812,47079.74375
762.8338623046875,46980.51375
763.4047241210938,46757.02375
763.9755249023438,46624.32375
764.5462646484375,46518.35375
765.1170043945312,46468.92375
765.6876831054688,46178.54375
